,,,,,,,,300.784424583054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% of total gross revenue,,,,,,,,,,,,0.314921357901732,0.310911552501242,0.349129592610378,0.354732569333428,0.385752350149143,0.390927377852574,0.393656839341736,0.382661496863362,0.415410725655628,0.421404231530164,0.439781341449314,0.443210384158717,0.465502865606742,0.476252619780294,0.478698647311461,0.480825636011842,0.511096610652862,0.521721146844954,0.513657852333466,0.502176672331265,0.523143946269741,0.527611805178345,0.528679562657696,0.527155583906228,0.528265682656827,0.517888563049853,0.517293439472962,0.519549763033175,0.532944606413994,0.539663195213827,0.545267489711934,0.529478458049887,0.542132456552372,0.543506019700839,0.530105847648794,0.535683843471523,0.533414408153811,0.53439002059968,0.542914788425185,0.544486534666072,0.552853437094682,0.563898464431213,0.556739090964111,0.541236259183561,0.552613280797311,0.546003271845208,0.531566265060241,0.517417600450091,0.536900824406378,0.533255813953488,0.525678143512538,0.512124002455494,0.524484848484848,0.52875481998153,0.543523491979417,0.518108940870588,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.335561357735097,0.387985781681697,0.431382631283206,0.475832931280043,0.512030987976904,0.526710759485937,0.520616622898264,0.536736578287825,0.537641181581234,0.54344800513882,0.553309798336389,0.53579858379229,0.526087823466856,0.528392945739931,0.494372444510091,0.481818119023432,0.484714337379145,0.427670630902226,0.434506951958336,0.43282504202272,0.408410222761618,0.379513962463528,0.33788017018955,0.308350117806125,0.28382748129866,0.263459574964446,0.246455381642977,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Core Google Net revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Total Net revenue,,,,42.285,78.525,130.787,187.911,248.618,214.599,250.442,512.175,380.623,423.212,502.987,653.701,794.716,890.195,1048.556,1290.193,1531.055,1670.791,1864.373,2229.898,2538.971,2724.085,3010.251,3386.779,3699.643,3893.212,4046.191,4217.504,4073,4070,4386,4952.163,5064,5088,5481,6371,6537,6916,7510,8131,8135,8364,8756,9829,9989,10094,10782,12396,12188,12662,13175,14480,13913,14350,15109,17274,16469,17525,18269,21216,20121,20919,22270,25873,24858,26237,27158,31840,29479,31706,33009,37574,33707,31603,38007,46432,45602,50951,53620,61898,56021,57471,57266,63123,58066,62067,64051,72324,67593,71355,74549,81621,76486,81723,87470,97231,94120.5750841565,101053.29026791,106430.510494894,116460.489903831,111229.018229876,119120.330156518,127000.185689063,138952.716868097,,,,,,86.426,345.008,939.434,1960.523,4023.66,7296.117,11660.086,15856.55,17481.163,22004,29094,35084,43786,52505,60646,73479,89183,110093,131768,149749,212071,233881,256508,295118,342910,418064.865750791,496302.250943554,583205.673800094,679027.159609343,783767.900324198,896900.615052624,1019449.28728858,1151415.82764426,1292385.61283155,1442378.56712305,,0.217490953149216,0.200137537705078,0.188345305427884,0.193146591308091,0.219885815733343,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,141.015,95.4789999999998,158.361,241.637,240.862,139.736,193.582,365.525,309.073,185.114,286.166,376.528000000001,312.863999999999,193.569000000001,152.978999999999,171.312999999999,-144.503999999999,-3,316,566.163000000001,111.837,24,393,890,166,379,594,621,4,229,392,1073,160,105,688,1614,-208,474,513,1305,-567,437,759,2165,-805,1056,744,2947,-1095,798,1351,3603,-1015,1379,921,4682,-2361,2227,1303,4565,-3867,-2104,6404,8425,-830,5349,2669,8278,-5877,1450,-205,5857,-5057,4001,1984,8273,-4731,3762,3194,7072,-5135,5237,5747,9761,-3110.42491584353,6932.71518375348,5377.22022698424,10029.9794089364,-5231.47167395416,7891.31192664111,7879.85553254541,11952.5311790338,,,,,,,258.582,594.426,1021.089,2063.137,3272.457,4363.969,4196.464,1624.613,4522.837,7090,5990,8702,8719,8141,12833,15704,20910,21675,17981,62322,21810,22627,38610,47792,75154.8657507912,78237.3851927624,86903.4228565407,95821.4858092491,104740.740714855,113132.714728425,122548.672235957,131966.540355678,140969.785187288,149992.954291507,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,1.08793478060968,1.10342570626542,1.08465825160491,0.973674508682104,0.92654357028171,0.876882031465016,0.778038559695429,0.72834451899832,0.658314691503571,0.630416371646723,0.614618426677494,0.518804447557691,0.457142677092413,0.429181541691981,0.344137415783601,0.245284679041649,0.100917034427376,0.0454092918649176,0.0839824417581869,0.174192840125345,0.243309599803585,0.25012285012285,0.249658002735978,0.286508541823038,0.290876777251185,0.359276729559748,0.37018792191206,0.276251765813844,0.244454642802509,0.20936957779063,0.165912117177097,0.208830402164556,0.227904118008605,0.206838833094213,0.231384193695751,0.261165937531794,0.220142156372009,0.254408559540321,0.221943980708588,0.16811874798322,0.141532655070561,0.133312272942663,0.146793168880455,0.192955801104972,0.183713074103357,0.221254355400697,0.209146866106294,0.228204237582494,0.221749954459894,0.193666191155492,0.219004871640484,0.219504147812971,0.235425674668257,0.254218652899278,0.219488100583745,0.230626521856762,0.185895888647518,0.208446087586233,0.215442963399367,0.180087939698492,0.143424132433257,-0.00324859648016151,0.151413250931564,0.23574812370256,0.352894057614146,0.612220358826694,0.410792748704186,0.333089248793935,0.228476821192053,0.127966085062118,0.0679970160387915,0.0197906232834664,0.0365041680798273,0.0799707678655321,0.118482170921664,0.145763034076327,0.164071918162091,0.14964473875006,0.163900641676164,0.128546540567446,0.131566878227035,0.145301660710532,0.173322244429838,0.19124980090908,0.23055951525974,0.23653427147694,0.21676586823933,0.197771183098298,0.18177155346132,0.178787250179669,0.193268594677609,0.193131825075092,,,,,,,2.9919468678407,1.72293396095163,1.0869193578261,1.05234011536718,0.813303559445878,0.598122124412204,0.359899918405404,0.102456902667983,0.258726321583981,0.322214142883112,0.205884374785179,0.248033291528902,0.19912757502398,0.155051899819065,0.211605052270554,0.213720927067598,0.234461724768173,0.196879002298057,0.136459534940198,0.416176401845755,0.10284291581593,0.096745780974085,0.150521621158014,0.161942002859873,0.219167903388035,0.187141737089669,0.175101810824599,0.164301360761614,0.154251180137057,0.144344664640679,0.136635732186188,0.129448852435483,0.122431689579694,0.116058978684296,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Q/Q,,,,,,,,,,,,,0.111892870373046,0.188498908348534,0.299637962810172,0.215717889371441,0.120142289824289,0.17789473092974,0.230447396228719,0.186686798021691,0.0912677859384541,0.115862486690436,0.196057870393961,0.138604097586526,0.0729090643414203,0.105050319648616,0.125081928384045,0.0923780382481403,0.0523209942148475,0.0392937759361678,0.0423393260476332,-0.0342629194898212,-0.000736557819788875,0.0776412776412776,0.12908413132695,0.0225834650434567,0.00473933649289093,0.0772405660377358,0.162379127896369,0.0260555642756239,0.0579776655958391,0.0858877964141123,0.0826897470039947,0.000491944410281553,0.0281499692685925,0.0468675274988044,0.122544540886249,0.0162783599552345,0.0105115627189909,0.0681593025559739,0.149693934335003,-0.0167796063246208,0.0388907121759108,0.0405149265518876,0.0990512333965845,-0.0391574585635359,0.0314094731546035,0.0528919860627177,0.14329207756966,-0.0466018293388908,0.0641204687594876,0.0424536376604849,0.161311511303301,-0.0516119909502263,0.0396600566572238,0.064582437018978,0.161787157611136,-0.0392300854172303,0.0554750985598198,0.0351030986774403,0.172398556594742,-0.0741520100502513,0.0755453034363445,0.0410963224626253,0.138295616347057,-0.102916910629691,-0.0624202687868989,0.202638989969307,0.22166969242508,-0.0178756030323914,0.117297486952327,0.0523836627347845,0.154382693024991,-0.0949465249281075,0.0258831509612467,-0.0035670164082755,0.102277092864876,-0.080113429336375,0.0689043502221609,0.031965456683906,0.129162698474653,-0.0654139704662353,0.0556566508366252,0.0447621049681171,0.0948637808689588,-0.0629127307923206,0.0684700468059514,0.0703229201081703,0.111592546015777,-0.0319900537466809,0.0736578073131693,0.0532117283141231,0.0942397002729545,-0.044920570729817,0.0709465214404048,0.0661503835843278,0.0941142811263078,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Advertising revenue,,,,,,,,,,,,366.284,412.668,493.056,642.58,779.312,873.114,1029.791,1267.885,1503,1643.8,1837.7,2199.328,2502.5,2690.5,2968.4,3317.343,3600.1,3711.4,3856.8,4021.171,3895,3884,4198,4742.404,4764,4830,5227,6098,6268,6606,7125,7721,7715,7925,8090,9000,8940,9048,9552,10749,10765,11205,11472,12686,12163,12646,13215,15023,14232,15168,15639,17551,16827.3131299901,17628.9801491766,18614.0235424313,20834.683178402,20543.8898007335,21701.5298318624,22407.5803674042,25082,23727,25256,26306,29433,26311,23173,28929,35733,34972,39515,41632,47812,42671,44074,42656,46117,42827,45606,47005,51531,48713,51229,52135,57613,53137,56635,59306,65687,61732.7890841565,65138.80826791,66334.5764948942,73328.0169038306,67357.3352298764,70799.6471565175,73734.5026890629,81341.0338680967,,,,,,,,,1914.588,3950.102,7183.828,11478.743,15189.471,16719.404,20919,27720,32730,38289,46128,53047,62590,73905,89735,104722,114146,163931,175518,186969,209690,234765,266534.190750791,293232.518943554,321877.041800094,351251.577609343,382096.893324198,417415.784302624,454624.412101081,494197.888022384,536794.390160922,582964.748184179,,0.185014869004441,0.174640419544718,0.177995530118799,0.170136155883997,0.191517283537591,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,136.732,93.8019999999999,156.677,238.094000000001,235.115,140.8,193.9,361.628,303.172,188,277.9,348.943,282.757,111.3,145.400000000001,164.371,-126.171,-11,314,544.404000000001,21.5959999999996,66,397,871,170,338,519,596,-6,210,165,910,-60,108,504,1197,16,440,267,1214,-523,483,569,1808,-791,936,471,1912,-723.686870009879,801.66701918644,985.043393254717,2220.65963597075,-290.793377668571,1157.64003112892,706.050535541781,2674.41963259584,-1355,1529,1050,3127,-3122,-3138,5756,6804,-761,4543,2117,6180,-5141,1403,-1418,3461,-3290,2779,1399,4526,-2818,2516,906,5478,-4476,3498,2671,6381,-3954.21091584354,3406.0191837535,1195.76822698423,6993.44040893638,-5970.68167395415,3442.31192664111,2934.85553254541,7606.53117903376,,,,,,,0,0,1914.588,2035.514,3233.726,4294.915,3710.728,1529.933,4199.596,6801,5010,5559,7839,6919,9543,11315,15830,14987,9424,49785,11587,11451,22721,25075,31769.1907507912,26698.3281927624,28644.5228565407,29374.5358092491,30845.3157148549,35318.8909784253,37208.6277984573,39573.4759213029,42596.5021385378,46170.358023257,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,NA,NA,NA,NA,1.1276168219196,1.11577830120097,1.08858831451194,0.973116187867659,0.928624222391032,0.882686567847956,0.784536862334202,0.734643126151031,0.665003326679974,0.636756296386422,0.615279969527126,0.50834391232231,0.438601398601399,0.379446199591154,0.299285810537663,0.21216618239356,0.0819143912669094,0.0465053618580591,0.0884671230035261,0.179358947928352,0.223106546854942,0.24356333676622,0.24511672224869,0.285845744057233,0.315701091519731,0.367701863354037,0.363114597283337,0.266152836995736,0.23085513720485,0.199666969421738,0.135438596491228,0.165652117601347,0.158781594296824,0.141703470031546,0.180716934487021,0.194333333333333,0.20413870246085,0.238395225464191,0.201005025125628,0.18020280956368,0.12986530422666,0.128603302097278,0.151935146443515,0.184218823900363,0.170106059360355,0.199430650007908,0.183427922814983,0.168275311189509,0.182357583613696,0.162248163843391,0.190231059686123,0.18709379399476,0.220865722414088,0.231014480033665,0.203801011443085,0.203857998954401,0.154941942842436,0.163788921595698,0.173977715071226,0.173471015070569,0.108905466346356,-0.0824754513778904,0.0997110925264197,0.214045459178473,0.329177910379689,0.705217278729556,0.439109544056137,0.338034869728262,0.220147546608716,0.115373908642288,0.0245964642582628,-0.0354513511252406,0.00365587869981954,0.0347597222852476,0.101955176294074,0.117397055315827,0.137436663786863,0.123295180458712,0.109137325816403,0.118026042576313,0.0908176462135364,0.105526166819575,0.137546753620408,0.140141981844375,0.161766548434358,0.150151112702568,0.118513750630529,0.116324644204037,0.0911111619799383,0.0869042440157186,0.111554585635115,0.109276335329989,,,,,,,,,NA,1.06316032483229,0.818643670467244,0.597858829582223,0.323269542666823,0.100723257577568,0.251180963149165,0.325111142980066,0.180735930735931,0.169844179651696,0.204732429679543,0.14999566423864,0.179897072407488,0.180779677264739,0.214193897571206,0.167013985624338,0.0899906418899563,0.436151945753684,0.0706821772575046,0.0652411718456227,0.121522819290899,0.119581286661262,0.135323369117165,0.100168492896002,0.0976853554978827,0.0912601148717296,0.0878154510359541,0.0924343840410613,0.0891404426898272,0.0870465264687637,0.0861932095845146,0.0860112528549635,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Q/Q,,,,,,,,,,,,NA,0.126633978006137,0.194800663002704,0.303259670301142,0.212785956612407,0.120365142587308,0.179446212063946,0.231206137944496,0.1854387424727,0.0936793080505656,0.117958389098431,0.196782935190728,0.137847560709453,0.0751248751248752,0.103289351421669,0.11755255356421,0.0852359855462639,0.0309158078942251,0.0391765910438111,0.0426184920141048,-0.03137668107126,-0.00282413350449295,0.0808444902162719,0.129681753215817,0.00455380857472276,0.013853904282116,0.0821946169772256,0.166634780945093,0.0278779927845194,0.0539246968730058,0.0785649409627611,0.0836491228070175,-0.00077710141173426,0.0272197018794556,0.020820189274448,0.112484548825711,-0.00666666666666671,0.0120805369127517,0.0557029177718833,0.125314070351759,0.0014885105591218,0.0408732001857872,0.0238286479250334,0.105822873082287,-0.0412265489516002,0.0397105977143797,0.0449944646528546,0.13681422625804,-0.0526525993476669,0.0657672849915683,0.0310522151898733,0.122258456423045,-0.0412333696091322,0.0476408213832835,0.0558763686225336,0.119300356041169,-0.013957177806765,0.0563496028433519,0.0325345973768703,0.119353343321542,-0.0540228051989474,0.0644413537320352,0.0415742793791574,0.118870219721736,-0.106071416437332,-0.119265706358557,0.248392525784318,0.235196515607176,-0.0212968404556013,0.129903923138511,0.0535745919271162,0.148443504996157,-0.107525307454196,0.0328794731785054,-0.0321731633162409,0.0811374718679669,-0.0713402866621853,0.0648889719102435,0.0306757882734727,0.0962876289756409,-0.0546855290989889,0.0516494570237924,0.0176852954381308,0.105073367219718,-0.0776907989516255,0.0658298360840846,0.0471616491568818,0.107594509830371,-0.060197769967323,0.0551735833466116,0.0183572321751135,0.105426774066684,-0.0814242894606666,0.0511052272910326,0.0414529683468237,0.103161083368398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% of total net revenue,,,,,,,,,,,,0.962327552460046,0.975085772615143,0.980255950949031,0.98298763501968,0.980616975120672,0.980812069265723,0.982103960112764,0.982709563607925,0.981676033845943,0.983845376231976,0.985693313516126,0.986290852765463,0.98563551927139,0.987671089558512,0.986097172627798,0.979497924133815,0.973093890410507,0.953300256960063,0.953192768210893,0.953448058377657,0.956297569359195,0.954299754299754,0.957136342909257,0.957642953190353,0.940758293838863,0.949292452830189,0.953658091589126,0.957149584052739,0.958849625210341,0.955176402544824,0.948735019973369,0.949575697946132,0.948371235402581,0.947513151602104,0.923937871174052,0.915657747481941,0.894984482931224,0.896374083614028,0.885920979410128,0.867134559535334,0.883245815556285,0.884931290475438,0.870740037950664,0.876104972375691,0.874218356932365,0.881254355400697,0.874644251770468,0.869688549264791,0.864169044872184,0.865506419400856,0.856040286824676,0.827253016591252,0.836306005168238,0.842725758840124,0.835834016274417,0.805267389881422,0.826449827046965,0.827134574526904,0.825082125613232,0.787751256281407,0.804878048780488,0.796568472844257,0.796934169468933,0.783334220471603,0.780579701545673,0.733253172167199,0.761149261978057,0.769577015851137,0.766896188763651,0.775549056937057,0.776426706452816,0.772432065656402,0.761696506667143,0.766891127699187,0.744874794817169,0.730589484023256,0.737557262425516,0.734786601575717,0.733868323679568,0.712502074000332,0.720681135620553,0.717945483848364,0.699338689989135,0.705860011516644,0.694728447036059,0.693011759235466,0.678015319538127,0.675576719359052,0.655890479089817,0.644598588479559,0.623266544400127,0.629638574974075,0.605573404331138,0.594354020539489,0.580585786461672,0.585386422816843,,,,,,,,,0.976570027487563,0.981718634278244,0.984609758862145,0.984447541810584,0.957930382081853,0.956424009089098,0.95069078349391,0.952773767787173,0.932903887812108,0.874457589183757,0.878544900485668,0.874699073310688,0.851807999564501,0.828689324198558,0.815083611128773,0.79474530993868,0.762248829708379,0.773000551702024,0.750458566535973,0.728901242846227,0.710529347583001,0.684625703537371,0.637542670016362,0.590834553714132,0.551909997210391,0.517286492356837,0.487512812359561,0.465398035520505,0.445950983310058,0.429208871510381,0.41535156754402,0.404169031259908,,,,,,,,,,,,,,,,,,,,,,,,,,,
