,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,300.784424583054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.372549019607843,0.35,0.8,1.16666666666667,0.442857142857143,0.611111111111111,-0.246913580246914,-0.346153846153846,-0.099009900990099,-0.0229885057471264,0.360655737704918,0.147058823529412,-0.10989010989011,-0.0117647058823529,-0.0481927710843374,0.0641025641025641,2.95061728395062,0.0952380952380953,0.189873417721519,0.144578313253012,-0.703125,0.108695652173913,0.0851063829787233,0.0736842105263158,0.0736842105263158,-0.011764705882353,-0.011764705882353,0.238235294117647,0.238235294117647,0.686507936507937,0.686507936507937,0.346001583531275,0.346001583531275,0.485294117647059,0.485294117647059,0.485294117647059,0.485294117647059,0.225247524752475,0.225247524752475,0.225247524752475,0.225247524752475,0.171717171717172,0.171717171717172,0.171717171717172,0.171717171717172,0.275862068965517,0.275862068965517,0.275862068965517,0.275862068965517,,,,,,,,,,,,,,,,,,,5.16666666666667,0.371621621621622,0.67487684729064,-0.0970588235294118,0.0651465798045603,0.730886850152905,-0.335689045936396,0.0851063829787233,0.113235294117647,0.497137824746808,0.485294117647059,0.225247524752475,0.171717171717172,0.275862068965517,0.155405405405405,-0.0409356725146199,0,0,0,0,0,0,,,,,,,,,,
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.215686274509804,0.125,0.0666666666666667,0.458333333333333,-0.228571428571429,0.5,0.283950617283951,-0.0288461538461539,-0.138613861386139,-0.298850574712644,0.114754098360656,0.338235294117647,-0.0659340659340659,-0.0235294117647059,-0.0602409638554217,0.0384615384615386,0.037037037037037,-0.0595238095238095,0.0506329113924051,2.85542168674699,-0.7125,0.0217391304347827,0.0106382978723405,0,0.0736842105263158,0,0,0,-0.011764705882353,0,0.25297619047619,0,0.346001583531275,0,0,0,0.485294117647059,0,0,0,0.225247524752475,0,0,0,0.171717171717172,0,0,0,0.275862068965517,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,% of Capex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.359154929577465,0.254777070063694,0.192307692307692,0.172043010752688,0.351758793969849,0.192857142857143,0.289285714285714,0.320987654320988,0.200396825396825,0.520958083832335,0.412162162162162,0.931506849315068,0.866666666666667,1.54545454545455,8.3,1.41818181818182,1.32786885245902,1.42372881355932,7.9,1.16901408450704,3.72093023255814,0.884615384615385,0.979166666666667,0.791666666666667,0.791666666666667,0.6375,0.6375,0.6375,0.6375,0.63,0.63,0.682702702702703,0.682702702702703,0.453333333333333,0.453333333333333,0.453333333333333,0.453333333333333,0.404,0.404,0.404,0.404,0.45,0.45,0.45,0.45,0.483333333333333,0.483333333333333,0.483333333333333,0.483333333333333,0.4625,0.4625,0.4625,0.4625,,,,,,,,,,,,,,,,,,0.128342245989305,0.295409181636727,0.233601841196778,0.244956772334294,0.622718052738337,1.80662983425414,2.50442477876106,0.854545454545455,0.6375,0.658260869565217,0.453333333333333,0.404,0.45,0.483333333333333,0.4625,0.502941176470588,0.455555555555556,0.455555555555556,0.455555555555556,0.455555555555556,0.455555555555556,0.455555555555556,0.455555555555556,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Waymo D&A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,6,6,6,6,8,8,8,8,15,15,15,15,13.8,13.8,13.8,13.8,57.5,57.5,57.5,57.5,140,140,140,140,196.875,196.875,196.875,196.875,250,250,250,250,350,350,350,350,,,,,,,,,,,,,,,,,,,,,,,0,24,32,60,55.2,230,560,787.5,1000,1400,1687.5,1600,1600,1600,1600,1600,1600,1600,,,,,,,,,,
,,,,,,,,% of Waymo capex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0.75,0.75,0.75,0.75,0.4,0.4,0.4,0.4,0.25,0.25,0.25,0.25,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.28,0.28,0.28,0.28,0.35,0.35,0.35,0.35,0.4,0.4,0.4,0.4,0.4,0.4,0.4,0.4,,,,,,,,,,,,,,,,,,,,,,,,0.75,0.4,0.25,0.23,0.23,0.28,0.35,0.4,0.4,0.45,0.4,0.4,0.4,0.4,0.4,0.4,0.4,,,,,,,,,,
,,,,,,,,% of Waymo revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,750,545.454545454546,461.538461538462,400,421.052631578947,320,266.666666666667,222.222222222222,340.909090909091,277.777777777778,214.285714285714,163.04347826087,125.454545454545,84.6625766871166,46,20.5052005943536,47.9166666666667,25.5442025766326,9.58333333333333,6.13137129451909,11.6666666666667,8,5,3.58974358974359,3.9375,3.17540322580645,2.66047297297297,2.16782100267571,2.34514976126375,2.02759146465097,1.72710378512066,1.4595131064277,,,,,,,,,,,,,,,,,,,,,,,,,,,N/A,510.63829787234,290.909090909091,230.769230769231,44.3017656500803,12.2151999575123,5.80310880829016,2.84483973166388,1.83169305220508,1.35265700483092,1.05872388481084,0.669218060522408,0.446145373681606,0.307686464608004,0.212197561798623,0.146343146068016,0.104530818620011,0.0746648704428653,,,,,,,,,,
,,,,,,,,Waymo Depreciable Lifes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5.33333333333333,5.25,5,5.52173913043478,3.8695652173913,2.78571428571429,3.83809523809524,4.5225,4.73035714285714,5.14666666666667,6.928125,8.428125,9.928125,11.428125,12.928125,14.428125,15.928125,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Non-Core D&A ex-Waymo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,83,78,81,78,73,77,314,84,86,87,87,87,87,87,87,87,87,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,112.5,,,,,,,,,,,,,,,,,,,,,,,327,542,344,348,399,450,450,450,450,450,450,450,450,450,450,450,450,450,,,,,,,,,,
,,,,,,,,% of non-Waymo capex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.41818181818182,1.32786885245902,1.52941176470588,36.5,1.22222222222222,4.02564102564103,1,1.13157894736842,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.87,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,,,,,,,,,,,,,,1.80662983425414,2.79381443298969,0.955555555555556,0.87,0.886666666666667,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,0.9,,,,,,,,,,
,,,,,,,,% of non-Waymo revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.584269662921348,0.57243816254417,0.537960715073935,0.532889502076809,0.592366929000592,2.13627240874919,0.861706383808127,0.778456664403711,0.619349327258489,0.549020597738288,0.618310519807258,0.645898913108036,0.697786333012512,0.703553348752204,0.236483731550192,0.7199781523871,2.4617067833698,1.80499622956343,0.766348773841962,0.788096589117962,0.938673341677096,0.279071844255585,0.472689075630252,1.17801047120419,1.08932461873638,2.03160270880361,4.5,3.125,1.60714285714286,3.85498406606586,2.87114309777199,2.28737571925259,1.90088369971107,1.6261220241967,1.36889624374871,1.16964536352578,1.01184533606756,0.884552180715976,,,,,,,,,,,,,,,,,,,,,,,0.6,0.969670079595243,0.678648227426069,0.664451827242525,0.668617219155632,0.553831839423227,0.914355379457483,2.80928687813314,2.07629699352195,1.07983068254898,0.729652426013244,0.550976330056861,0.442594508680754,0.369843153627915,0.317632410364134,0.278339267114154,0.247697513997662,0.223133267087546,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Adj EBITDA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-482,-476,-529,-827,-1034,-603,-628,-561,-826,-530,-491,-488,-555,-374,-522,-524,-1122,-661,-785,-741,-1597,-894,-886,-878,-903.384,-920.2823,-1177.7868,-1075.294,-1238.0539,-474.52015,-1139.089495,-1022.4545,-1023.540645,-934.5268,-909.510539,-908.87635,-398.450742,-581.38335,-763.985225,-738.14694875,-804.86729375,-801.3395625,-837.8727825,-1017.858765,-3211.0314213825,-1128.98144,-1121.027968,-1111.971104,-1101.734056,-959.201339,-946.363339,-984.945839,-972.473839,,,,,,,,,,,,,,,,,,-379,-1447,-2866,-2618,-2064,-2542,-3784,-3561.384,-4411.417,-3659.60479,-3151.364431,-2888.3828175,-5868.1025313825,-4463.714568,-3862.984356,-2590.1370704,-1287.50056086,521.8299981635,1949.24555851488,3388.97814404292,4788.655762846,6068.81010207303,6739.57898842816,,,,,,,,,,
,,,,,,,,% Adj EBITDA Margin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-4.54716981132076,-5.95,-7.05333333333333,-5.82394366197183,-6.8476821192053,-3.63253012048193,-3.39459459459459,-2.84771573604061,-3.15267175572519,-4.01515151515152,-5.06185567010309,-4.17094017094017,-4.23664122137405,-2.49333333333333,-3.6,-3.58904109589041,-7.28571428571429,-3.88823529411765,-4.84567901234568,-4.78064516129032,-9.28488372093023,-6.62222222222222,-5.98648648648649,-4.93258426966292,-4.60910204081633,-4.6478904040404,-6.13430625,-5.90820879120879,-6.84007679558011,-1.07845488636364,-5.90201810880829,-4.89212679425837,-4.52894090707965,-3.24488472222222,-3.19126504912281,-3.06018973063973,-0.606469926940639,-1.17451181818182,-2.09311020547945,-1.90244058956186,-2.012168234375,-1.78075458333333,-2.24630772788204,-2.95889175872093,-8.67846330103378,-2.06854232244873,-1.95818902253695,-1.84121295373336,-1.72018813595577,-0.979093583332568,-0.919975676666184,-0.917352550985719,-0.868526037280195,,,,,,,,,,,,,,,,,,-31.5833333333333,-4.42507645259939,-6.39732142857143,-3.2320987654321,-4.32704402515723,-4.27226890756303,-5.74203338391502,-5.42067579908676,-5.85845551128818,-3.42659624531835,-2.06376190635232,-1.75265947663835,-3.81789364436077,-1.88926304633519,-0.919379045593579,-0.434540677968377,-0.15686721873263,0.0449736864041795,0.135206245555382,0.188728724160317,0.212357808630258,0.215793551583687,0.190137488431296,,,,,,,,,,
,,,,,,,,Period-to-period addition,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,-53,-298,-207,431,-25,67,-265,296,39,3,-67,181,-148,-2,-598,461,-124,44,-856,703,8,8,-25.384,-16.8983000000001,-257.5045,102.4928,-162.7599,763.53375,-664.569345,116.634995,-1.08614499999999,89.013845,25.0162610000002,0.634188999999878,510.425608,-182.932608,-182.601875,25.83827625,-66.7203450000001,3.52773124999999,-36.53322,-179.9859825,-2193.1726563825,2082.0499813825,7.95347200000015,9.05686399999991,10.237048,142.532717,12.838,-38.5825,12.472,,,,,,,,,,,,,,,,,,,-1068,-1419,248,554,-478,-1242,222.616,-850.033,751.81221,508.240359,262.9816135,-2979.7197138825,1404.3879633825,600.730212,1272.8472856,1302.63650954,1809.3305590235,1427.41556035138,1439.73258552804,1399.67761880307,1280.15433922703,670.768886355132,,,,,,,,,,
,,,,,,,,% change Y/Y,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.14522821576763,0.266806722689076,0.187145557655955,-0.321644498186215,-0.201160541586074,-0.12106135986733,-0.218152866242038,-0.130124777183601,-0.328087167070218,-0.29433962264151,0.0631364562118126,0.0737704918032787,1.02162162162162,0.767379679144385,0.503831417624521,0.41412213740458,0.423351158645276,0.35249621785174,0.128662420382166,0.184885290148448,-0.434324358171572,0.0293985458612975,0.329330474040632,0.224708428246014,0.37046250542405,-0.484375446534178,-0.0328559506695101,-0.0491395841509392,-0.173266491063111,0.969414365227694,-0.201546021631953,-0.111083818399743,-0.610713317593753,-0.377884775482094,-0.160003988694847,-0.187846676008238,1.01999195611989,0.378332493526002,0.0967133330359891,0.378937847976846,2.98951659027144,0.408867717048476,0.337945319879154,0.0924610979795415,-0.656890914033581,-0.150383429686851,-0.155807556979702,-0.114234321865975,-0.117324336391395,,,,,,,,,,,,,,,,,,,2.8179419525066,0.980649619903248,-0.0865317515701326,-0.21161191749427,0.231589147286822,0.488591660110149,-0.058830866807611,0.238680524200704,-0.170424199299227,-0.138878482285515,-0.0834500798806535,1.0316221575025,-0.239325737045639,-0.134580785318709,-0.329498431341822,-0.502921843182157,-1.40530467638394,2.73540341754011,0.738610165989019,0.413008747566991,0.267330625258017,0.110527249176244,,,,,,,,,,
,,,,,,,,% change Q/Q,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-0.0124481327800829,0.111344537815126,0.563327032136106,0.250302297460701,-0.416827852998066,0.0414593698175787,-0.106687898089172,0.472370766488414,-0.358353510895884,-0.0735849056603773,-0.00610997963340121,0.137295081967213,-0.326126126126126,0.39572192513369,0.00383141762452111,1.1412213740458,-0.410873440285205,0.187594553706505,-0.0560509554140127,1.15519568151147,-0.440200375704446,-0.00894854586129756,-0.00902934537246047,0.0289111617312072,0.0187055559983351,0.279810336458715,-0.087021522061548,0.151363162074744,-0.616720927901443,1.40050816598621,-0.102393179387542,0.00106229176946249,-0.0869665952542608,-0.0267689070019183,-0.000697286037715572,-0.561600714992749,0.459109718510701,0.31408170701827,-0.0338203873641667,0.0903889735139951,-0.00438299739273007,0.0455901863699635,0.214813019660296,2.1546925092132,-0.64840535895039,-0.00704482086082847,-0.00807907051253864,-0.00920621764646135,-0.129371254545298,-0.013384051374849,0.040769225106257,-0.0126626251984197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,CapEx,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,157,234,279,199,280,280,324,504,167,148,73,105,55,10,55,61,59,10,71,86,104,96,120,120,160,160,160,160,160,160,185,185,375,375,375,375,625,625,625,625,687.5,687.5,687.5,687.5,750,750,750,750,1000,1000,1000,1000,,,,,,,,,,,,,,,,,,187,501,869,1388,493,181,226,440,640,690,1500,2500,2750,3000,4000,4250,4500,4500,4500,4500,4500,4500,4500,,,,,,,,,,
,,,,,,,,% of Other Bets revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33962264150943,1.9625,3.12,1.96478873239437,1.31788079470199,1.68674698795181,1.51351351351351,1.64467005076142,1.9236641221374,1.26515151515152,1.52577319587629,0.623931623931624,0.801526717557252,0.366666666666667,0.0689655172413793,0.376712328767123,0.396103896103896,0.347058823529412,0.0617283950617284,0.458064516129032,0.5,0.77037037037037,0.648648648648649,0.674157303370787,0.612244897959184,0.808080808080808,0.833333333333333,0.879120879120879,0.883977900552486,0.363636363636364,0.829015544041451,0.885167464114833,0.81858407079646,1.30208333333333,1.31578947368421,1.26262626262626,0.570776255707763,1.26262626262626,1.71232876712329,1.61082474226804,1.5625,1.52777777777778,1.84316353887399,1.99854651162791,1.85810810810811,1.37416496575581,1.31008485856324,1.24185755397113,1.1710095507539,1.02073834087149,0.972116774555427,0.931373599097685,0.893109924862662,,,,,,,,,,,,,,,,,,15.5833333333333,1.53211009174312,1.93973214285714,1.71358024691358,1.0335429769392,0.304201680672269,0.342943854324734,0.669710806697108,0.849933598937583,0.646067415730337,0.982318271119843,1.51699029126214,1.78919973975277,1.26974721449205,0.951988370510066,0.71301164037639,0.548273535372537,0.387830499455874,0.312135175756294,0.250600394167272,0.19955707533845,0.160010111668329,0.126954324507499,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Waymo Capex,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,8,8,8,8,20,20,20,20,60,60,60,60,60,60,60,60,250,250,250,250,500,500,500,500,562.5,562.5,562.5,562.5,625,625,625,625,875,875,875,875,,,,,,,,,,,,,,,,,,,,,,,0,32,80,240,240,1000,2000,2250,2500,3500,3750,4000,4000,4000,4000,4000,4000,4000,,,,,,,,,,
,,,,,,,,% of Waymo revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1000,727.272727272727,615.384615384615,533.333333333333,1052.63157894737,800,666.666666666667,555.555555555556,1363.63636363636,1111.11111111111,857.142857142857,652.173913043478,545.454545454546,368.098159509202,200,89.1530460624071,208.333333333333,111.061750333185,41.6666666666667,26.6581360631265,41.6666666666667,28.5714285714286,17.8571428571429,12.8205128205128,11.25,9.07258064516129,7.60135135135135,6.19377429335917,5.86287440315939,5.06897866162743,4.31775946280164,3.64878276606924,4.16666666666667,3.57142857142857,3.18181818181818,2.86885245901639,,,,,,,,,,,,,,,,,,,,,,,,680.851063829787,727.272727272727,923.076923076923,192.616372391653,53.1095650326624,20.7253886010363,8.12811351903966,4.57923263051271,3.38164251207729,2.35271974402409,1.67304515130602,1.11536343420401,0.76921616152001,0.530493904496558,0.36585786517004,0.261327046550029,0.186662176107163,,,,,,,,,,
,,,,,,,,Waymo Ride-Hailing Fleet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,160,200,240,280,380,480,580,680,980,1280,1580,1880,2180,2480,2780,3080,4330,5580,6830,8080,10580,13080,15580,18080,21294.2857142857,24508.5714285714,27722.8571428571,30937.1428571429,34508.5714285714,38080,41651.4285714286,45222.8571428571,50222.8571428571,55222.8571428571,60222.8571428571,65222.8571428571,,,,,,,,,,,,,,,,,,,,,,,120,280,680,1880,3080,8080,18080,30937.1428571429,45222.8571428571,65222.8571428571,86651.4285714286,109508.571428571,132365.714285714,155222.857142857,178080,200937.142857143,223794.285714286,246651.428571429,,,,,,,,,,
,,,,,,,,Cost per vehicle ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,,,,,,,,,,,,,,,,,,,,,,,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,0.175,,,,,,,,,,
,,,,,,,,Waymo est. Gross PP&E,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,128,168,300,304.8,890,1560,3022.5,4522.5,6622.5,8685,11085,13485,15885,18285,20685,23085,25485,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Non-Core Capex ex-Waymo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,157,234,279,199,280,280,324,504,167,148,73,105,55,10,55,61,51,2,63,78,84,76,100,100,100,100,100,100,100,100,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,125,,,,,,,,,,,,,,,,,,187,501,869,1388,493,181,194,360,400,450,500,500,500,500,500,500,500,500,500,500,500,500,500,,,,,,,,,,
,,,,,,,,% of non-Waymo revenue,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.33962264150943,1.9625,3.12,1.96478873239437,1.31788079470199,1.68674698795181,1.51351351351351,1.64467005076142,1.9236641221374,1.26515151515152,1.52577319587629,0.623931623931624,0.801526717557252,0.4,0.0754716981132075,0.411985018726592,0.431095406360424,0.351743544471419,0.014599712385666,0.484663851000485,0.530666394530054,0.861706383808127,0.687938447612582,0.711895778458034,0.631058158319871,0.710701746904894,0.74241254380234,0.802053256336221,0.808682010060004,0.271820381092174,0.827561094697816,2.73522975929978,2.00555136618159,0.85149863760218,0.875662876797736,1.04297037964122,0.31007982695065,0.525210084033614,1.30890052356021,1.21036068748487,2.25733634311512,5,3.47222222222222,1.78571428571429,4.28331562896207,3.19015899752444,2.54152857694732,2.11209299967896,1.80680224910744,1.52099582638745,1.29960595947309,1.12427259563063,0.982835756351085,,,,,,,,,,,,,,,,,,,,1.93973214285714,1.71358024691358,1.0335429769392,0.332110091743119,0.347077482364349,0.710213261259839,0.763737732462672,0.754079570476277,0.615368710470253,1.01595042161943,3.12142986459237,2.30699665946884,1.19981186949886,0.810724917792493,0.612195922285401,0.491771676311949,0.41093683736435,0.352924900404593,0.30926585234906,0.275219459997402,0.247925852319495,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Other Bets Opex Sanity Check ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,Other Bets Opex (non-GAAP),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596,649,1017,1255,823,894,862,1189,749,649,673,777,609,750,748,1357,915,1026,979,2089,1121,1128,1151,1194.384,1220.2823,1471.7868,1359.294,1521.0539,1015.32015,1432.889495,1357.7545,1375.840645,1392.5268,1364.510539,1375.87635,1225.450742,1328.88335,1381.485225,1378.64694875,1457.36729375,1560.7145625,1520.2477825,1671.233765,3890.4064213825,2037.26744,2056.009968,2078.405104,2104.707056,2401.384339,2437.546339,2521.128839,2554.656839,,,,,,,,,,,,,,,,,,415,1922,3517,3768,2848,3464,5009,4594.384,5572.417,5181.80479,5358.364431,5546.3828175,8642.6025313825,8276.389568,9914.716356,10688.2690704,11545.08256086,13131.1770018365,14517.5851914851,16617.8970434571,19811.283859029,24104.412568552,30756.2399504469,,,,,,,,,,
,,,,,,,,Other Bets D&A,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,45,48,70,54,81,104,101,87,61,68,91,85,83,78,81,84,79,83,320,92,94,95,95,102,102,102,102,100.8,100.8,126.3,126.3,170,170,170,170,252.5,252.5,252.5,252.5,309.375,309.375,309.375,309.375,362.5,362.5,362.5,362.5,462.5,462.5,462.5,462.5,,,,,,,,,,,,,,,,,,24,148,203,340,307,327,566,376,408,454.2,680,1010,1237.5,1450,1850,2137.5,2050,2050,2050,2050,2050,2050,2050,,,,,,,,,,
,,,,,,,,Other Bets Google Opex (ex-D&A),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,556,604,969,1185,769,813,758,1088,662,588,605,686,524,667,670,1276,831,947,896,1769,1029,1034,1056,1099.384,1118.2823,1369.7868,1257.294,1419.0539,914.52015,1332.089495,1231.4545,1249.540645,1222.5268,1194.510539,1205.87635,1055.450742,1076.38335,1128.985225,1126.14694875,1204.86729375,1251.3395625,1210.8727825,1361.858765,3581.0314213825,1674.76744,1693.509968,1715.905104,1742.207056,1938.884339,1975.046339,2058.628839,2092.156839,,,,,,,,,,,,,,,,,,391,1774,3314,3428,2541,3137,4443,4218.384,5164.417,4727.60479,4678.364431,4536.3828175,7405.1025313825,6826.389568,8064.716356,8550.7690704,9495.08256086,11081.1770018365,12467.5851914851,14567.8970434571,17761.283859029,22054.412568552,28706.2399504469,,,,,,,,,,
